38.7355998352,-29.1486505303,-28.7372869092,-32.1530396948,2.052644884,
38.8818618259,-29.1932850568,-29.2167141545,-32.0122837858,2.01845023648,
38.1100626917,-29.5497631221,-27.4620919113,-30.3573796763,2.51190131022,
37.7322833583,-30.6120861678,-26.6835887778,-30.4398347647,3.61339621343,
38.6039986854,-28.7735232246,-29.3957957423,-31.0128152834,0.979572917298,
